id,cuisine
14795,mexican
7619,italian
42124,southern_us
23249,thai
44158,chinese
17462,chinese
3580,italian
9896,mexican
29669,italian
30625,indian
7685,italian
7632,moroccan
28349,italian
4510,thai
35383,brazilian
18569,italian
11379,chinese
9434,italian
37774,indian
33651,jamaican
47017,italian
31874,moroccan
26733,british
20962,thai
1467,french
11173,indian
12949,spanish
11565,southern_us
29756,mexican
25577,italian
36779,chinese
10974,french
42163,southern_us
15337,french
23242,vietnamese
7952,brazilian
27424,mexican
3816,southern_us
27190,italian
43764,french
17714,chinese
30022,mexican
33281,greek
43503,southern_us
27385,thai
2396,thai
25387,thai
1017,vietnamese
18852,chinese
14861,french
47487,italian
46015,chinese
12684,italian
12588,southern_us
33061,chinese
38952,italian
20915,indian
34732,italian
48656,indian
38736,mexican
20374,indian
18664,indian
15638,southern_us
10458,italian
47980,cajun_creole
43084,italian
4534,southern_us
26269,jamaican
23498,thai
5053,southern_us
5010,italian
49028,filipino
36714,chinese
21490,mexican
8448,korean
49408,japanese
28982,italian
20207,vietnamese
37751,southern_us
42412,italian
47466,southern_us
40672,chinese
47821,mexican
42090,french
10019,jamaican
45793,southern_us
32933,mexican
48283,french
19798,greek
41233,mexican
37147,italian
26516,southern_us
4305,french
30883,italian
31677,french
25378,indian
40122,thai
20889,southern_us
10994,chinese
29311,italian
46431,french
17648,thai
32111,chinese
15728,french
16960,indian
23535,french
29667,mexican
31729,british
41910,italian
13996,italian
21089,italian
32705,italian
42847,southern_us
26201,mexican
26813,brazilian
32471,italian
44990,italian
17237,italian
39403,japanese
15652,mexican
14568,italian
44779,mexican
37888,thai
9529,italian
20700,southern_us
17741,mexican
17475,southern_us
12581,mexican
5996,cajun_creole
29042,chinese
987,southern_us
39819,italian
31679,italian
1150,italian
39167,mexican
43037,chinese
20071,french
43815,french
31649,italian
12218,italian
32836,chinese
18175,southern_us
48197,japanese
31474,vietnamese
46428,mexican
25246,mexican
2991,cajun_creole
38216,greek
14978,southern_us
31085,chinese
34515,chinese
6026,indian
19132,italian
48775,italian
29309,italian
4033,italian
36462,indian
13235,chinese
17863,italian
25694,southern_us
24204,italian
14541,italian
13993,chinese
8996,mexican
9943,british
22707,southern_us
35292,french
46886,mexican
11566,greek
8272,italian
30552,japanese
21033,italian
42971,italian
42275,mexican
44059,irish
44159,spanish
48500,italian
14617,vietnamese
7867,indian
13913,cajun_creole
40684,jamaican
49174,southern_us
34772,southern_us
16738,italian
11353,thai
17429,chinese
6213,moroccan
26682,russian
42067,italian
45944,southern_us
43318,italian
32084,chinese
23806,italian
2721,italian
6479,french
48519,mexican
12560,mexican
4171,vietnamese
14434,greek
21159,italian
44745,italian
12965,mexican
39978,indian
32514,indian
1336,italian
48649,italian
21591,chinese
32813,italian
5818,chinese
39944,greek
33274,italian
13429,southern_us
9739,chinese
44031,jamaican
25007,italian
29143,italian
41309,southern_us
17675,thai
5570,italian
12206,italian
33553,italian
30898,thai
23937,french
11454,mexican
16091,greek
6058,cajun_creole
18720,thai
42018,jamaican
3462,italian
19617,cajun_creole
18874,indian
6416,french
15063,indian
46292,chinese
38247,southern_us
36427,mexican
47417,southern_us
4768,mexican
11626,greek
21027,indian
22079,italian
20527,chinese
27846,southern_us
16236,mexican
46145,french
7761,thai
34212,italian
17180,thai
4546,moroccan
44474,italian
37886,thai
17842,southern_us
27282,jamaican
979,southern_us
6895,french
4150,italian
32995,mexican
8444,chinese
13686,mexican
8918,italian
17569,indian
19313,indian
23833,italian
4623,italian
18164,french
45780,indian
17994,mexican
12268,indian
14368,vietnamese
19242,indian
21658,moroccan
32160,french
20931,french
30800,southern_us
33829,thai
29674,japanese
36367,chinese
40547,southern_us
39583,southern_us
18638,cajun_creole
10010,mexican
7084,italian
30421,southern_us
24243,italian
38417,italian
5183,southern_us
4522,southern_us
29727,italian
47928,southern_us
11211,chinese
10117,mexican
26611,mexican
21852,italian
41769,italian
16342,mexican
13694,mexican
1173,thai
12257,filipino
27392,indian
20360,chinese
16090,chinese
31245,chinese
23411,mexican
46268,italian
45488,italian
39708,filipino
25281,thai
9057,mexican
24917,southern_us
49532,italian
5491,italian
33378,italian
23340,italian
13456,cajun_creole
31952,indian
39823,mexican
445,italian
28523,italian
32201,italian
5612,italian
44099,italian
7608,italian
30971,french
38223,mexican
43482,indian
36483,chinese
9875,southern_us
18378,chinese
9583,mexican
13947,thai
8681,italian
46374,indian
47034,southern_us
45643,cajun_creole
5551,mexican
23694,french
32724,japanese
48999,southern_us
5952,southern_us
36593,mexican
48894,french
27066,mexican
9343,italian
35625,indian
22159,southern_us
39883,french
20939,moroccan
21471,southern_us
2208,italian
38731,italian
10206,indian
425,cajun_creole
11081,indian
48333,thai
46536,brazilian
25686,mexican
41323,british
30523,british
29731,italian
23018,cajun_creole
43425,thai
43325,mexican
24159,italian
2121,chinese
15876,cajun_creole
11191,southern_us
4338,mexican
4072,southern_us
29363,southern_us
29278,indian
4276,spanish
47413,french
16670,italian
31767,greek
37741,vietnamese
45568,greek
13871,southern_us
15015,indian
1536,thai
1466,thai
10405,mexican
15963,italian
45075,italian
2588,italian
17070,italian
14012,thai
44422,southern_us
14609,italian
46913,mexican
5710,french
16086,french
48335,southern_us
41667,italian
20551,italian
29812,italian
32212,vietnamese
18,italian
14823,italian
30464,chinese
31748,greek
8081,italian
2484,greek
41751,mexican
25020,italian
6889,mexican
37348,russian
27337,indian
21625,southern_us
43407,moroccan
737,southern_us
42668,french
36758,southern_us
3528,cajun_creole
40542,chinese
8277,chinese
22826,italian
16937,southern_us
8216,italian
10738,brazilian
11932,chinese
21240,italian
14296,filipino
24128,italian
44718,southern_us
40317,southern_us
22385,italian
16417,southern_us
19098,southern_us
36846,mexican
10401,chinese
10602,southern_us
16051,italian
25205,french
45464,italian
8956,italian
23386,italian
7691,mexican
21774,mexican
49705,italian
34095,italian
40336,italian
44728,southern_us
10843,italian
21666,italian
44202,italian
17673,greek
34724,southern_us
32367,french
14479,japanese
46203,southern_us
7485,southern_us
24792,japanese
37601,italian
11749,thai
40459,vietnamese
6034,italian
46184,southern_us
8659,japanese
28264,italian
40788,chinese
25901,mexican
6880,southern_us
26443,mexican
27597,irish
4679,italian
27054,mexican
33316,italian
28346,southern_us
46206,indian
9856,mexican
36740,thai
38157,mexican
11701,thai
43877,italian
21737,chinese
17489,brazilian
5182,italian
47765,mexican
36916,vietnamese
21953,italian
44316,mexican
37928,vietnamese
23423,mexican
26636,italian
27428,italian
29136,italian
45677,chinese
35525,mexican
28707,mexican
4234,chinese
45606,mexican
6646,cajun_creole
1733,chinese
31169,french
45279,indian
14269,southern_us
26266,chinese
15973,italian
15279,filipino
33120,french
26073,moroccan
25767,mexican
12044,french
822,italian
13536,italian
1978,french
3895,greek
8427,indian
16946,french
9005,chinese
42707,southern_us
17931,italian
2110,italian
21611,japanese
48079,italian
22441,british
43783,italian
49514,southern_us
26278,indian
39096,indian
36782,italian
31016,italian
41700,indian
8046,mexican
14017,moroccan
48126,italian
48972,italian
21200,indian
37825,italian
24835,mexican
38205,italian
48460,italian
29019,filipino
18799,russian
23742,mexican
30089,indian
1400,cajun_creole
7025,italian
19873,korean
29374,mexican
45577,italian
46375,southern_us
28377,vietnamese
39019,chinese
16754,mexican
28648,cajun_creole
32006,southern_us
49138,chinese
14159,southern_us
33747,italian
49510,mexican
2118,chinese
14463,mexican
12299,indian
16115,french
30854,italian
41412,southern_us
36655,chinese
31595,chinese
8225,italian
47650,southern_us
40681,mexican
43979,indian
7934,thai
45199,french
6851,thai
4006,italian
610,vietnamese
18142,indian
34363,italian
30475,italian
35246,mexican
29020,southern_us
27993,italian
24921,southern_us
22164,italian
725,southern_us
34349,italian
48655,chinese
46658,french
28212,mexican
27714,japanese
6049,italian
19836,italian
33934,italian
1338,indian
21498,russian
27005,italian
40168,korean
4877,italian
15415,thai
5545,chinese
20433,thai
11634,russian
25492,indian
21017,mexican
22311,italian
17808,moroccan
30869,french
11794,southern_us
26414,italian
1450,thai
17605,indian
19789,chinese
25287,indian
526,italian
6426,cajun_creole
838,thai
38921,chinese
43956,italian
16406,korean
33285,french
45131,thai
44192,southern_us
36629,indian
23975,filipino
46511,italian
45907,mexican
22734,southern_us
43589,italian
30287,cajun_creole
23900,italian
11928,mexican
16529,italian
25626,moroccan
12962,mexican
19959,southern_us
18195,southern_us
37128,southern_us
25730,cajun_creole
40554,french
34484,cajun_creole
17596,mexican
47805,french
8438,french
31594,french
2308,italian
40522,italian
42693,korean
48848,indian
44560,cajun_creole
7700,southern_us
43908,cajun_creole
3930,cajun_creole
20940,italian
12360,italian
23094,russian
20327,greek
34630,mexican
41264,mexican
25085,japanese
48479,southern_us
31715,italian
29569,indian
39317,southern_us
15719,mexican
4162,mexican
15001,chinese
12123,indian
42748,indian
41905,british
4484,southern_us
30867,southern_us
17319,mexican
13081,mexican
11899,mexican
13374,mexican
27495,vietnamese
18138,italian
14851,indian
16111,southern_us
23947,mexican
5970,chinese
16594,southern_us
5820,british
28254,cajun_creole
10280,korean
45113,mexican
26103,mexican
14985,italian
35731,indian
30031,mexican
27627,italian
43874,mexican
14497,italian
45524,indian
42287,indian
5922,chinese
25698,french
19355,southern_us
24250,italian
11355,japanese
40719,italian
17155,italian
4387,mexican
21848,vietnamese
45934,mexican
14669,italian
7153,italian
19848,italian
7324,mexican
11419,french
42599,indian
30771,indian
28371,italian
33112,southern_us
49146,italian
40340,mexican
10502,italian
47056,moroccan
41269,indian
3350,thai
23684,vietnamese
20727,italian
23099,italian
49125,italian
24362,indian
44077,mexican
22428,brazilian
34271,mexican
24892,mexican
28073,italian
37462,italian
12,chinese
49513,french
43115,italian
44461,southern_us
41691,mexican
24331,french
34010,french
33379,indian
22653,italian
18136,italian
47396,thai
373,indian
28717,italian
41036,indian
23119,italian
22546,italian
29176,indian
36192,french
41978,italian
16397,italian
22951,italian
35400,italian
18095,italian
12517,southern_us
37493,italian
3927,italian
1147,italian
1370,italian
18935,mexican
10993,thai
4693,mexican
10439,southern_us
17130,italian
1815,italian
871,mexican
18587,cajun_creole
34251,italian
12739,chinese
36588,french
18833,chinese
47216,mexican
9988,mexican
31994,filipino
47730,thai
23665,southern_us
36099,southern_us
20308,italian
36430,french
19185,thai
12413,chinese
35605,southern_us
20708,italian
19801,cajun_creole
32603,southern_us
22243,italian
7244,southern_us
37724,southern_us
22988,mexican
41278,cajun_creole
2244,italian
5,mexican
32270,italian
7837,thai
28188,italian
41484,greek
4767,mexican
13508,mexican
6806,italian
26307,thai
33387,italian
9764,italian
4815,mexican
42662,chinese
41477,mexican
6417,mexican
22285,mexican
49476,italian
26084,korean
44742,french
19022,mexican
32578,italian
10514,italian
13815,italian
19472,italian
7373,indian
23280,italian
11559,chinese
12765,italian
40511,mexican
40858,cajun_creole
24236,southern_us
16187,chinese
42423,italian
32296,chinese
44908,italian
2833,filipino
25142,southern_us
7268,italian
5582,southern_us
25289,mexican
2838,indian
10185,indian
45665,italian
38764,southern_us
33129,italian
18427,southern_us
15256,chinese
6477,mexican
30986,mexican
25978,cajun_creole
5957,italian
40329,chinese
11071,italian
48793,chinese
5115,mexican
40723,mexican
41245,chinese
6240,indian
4699,mexican
13769,italian
33336,thai
4811,chinese
18127,italian
42772,greek
45102,italian
26926,italian
47055,chinese
15650,italian
26966,french
45230,italian
44400,vietnamese
26203,indian
21311,mexican
11945,french
25732,southern_us
39567,southern_us
25575,japanese
7211,indian
13410,mexican
173,chinese
11563,chinese
38716,japanese
32625,italian
22638,vietnamese
23818,italian
8596,filipino
27471,indian
28233,italian
47682,indian
20385,italian
12567,southern_us
43903,mexican
4925,southern_us
7818,mexican
35051,southern_us
4586,greek
20743,mexican
16369,chinese
13883,mexican
38849,vietnamese
26017,italian
24719,french
15767,italian
30007,french
34297,cajun_creole
30597,southern_us
25578,mexican
41719,southern_us
23913,italian
11153,mexican
39196,indian
7338,mexican
21090,italian
25451,italian
5482,italian
23031,italian
15926,greek
28527,italian
40828,italian
42196,italian
39387,italian
28870,southern_us
15503,italian
36678,italian
38576,italian
16192,chinese
25622,italian
12687,southern_us
48280,italian
47405,southern_us
15140,southern_us
20579,mexican
30880,french
39040,indian
17487,cajun_creole
3762,italian
20910,mexican
19072,mexican
39412,southern_us
28679,indian
7314,korean
34143,moroccan
5594,southern_us
24503,indian
28432,chinese
21054,southern_us
11965,french
30692,chinese
9901,italian
37008,italian
25505,italian
10740,southern_us
21791,thai
5539,chinese
19680,italian
24129,chinese
8351,mexican
12701,italian
12042,chinese
26441,indian
21399,chinese
43615,italian
12283,mexican
32715,southern_us
24499,irish
9035,italian
22563,southern_us
28467,southern_us
41765,italian
38064,chinese
31087,french
23005,mexican
25806,greek
37930,greek
10879,japanese
40080,southern_us
11216,italian
42099,southern_us
27377,italian
4453,mexican
9001,southern_us
27383,greek
18472,vietnamese
22313,southern_us
31709,thai
38931,italian
5261,brazilian
17530,chinese
19071,italian
42108,southern_us
7099,chinese
10678,mexican
226,french
16283,mexican
42538,italian
7991,italian
6127,southern_us
16011,irish
5664,vietnamese
19882,italian
48540,moroccan
45897,indian
46935,italian
738,indian
25990,chinese
15397,french
17496,southern_us
29458,italian
31331,japanese
17562,italian
12661,italian
35726,indian
34728,indian
32619,southern_us
14510,filipino
25391,mexican
34723,southern_us
28055,italian
15498,thai
42070,italian
26506,italian
35888,indian
40255,filipino
2943,italian
48785,italian
8979,mexican
27068,mexican
19842,mexican
28677,chinese
27565,italian
35410,southern_us
6149,french
45188,indian
33341,southern_us
15024,chinese
35126,indian
19020,mexican
9491,italian
40281,spanish
34120,thai
6504,chinese
8285,italian
21811,italian
24014,italian
5134,mexican
7360,indian
47692,italian
41845,greek
34326,italian
19249,southern_us
6843,italian
15897,indian
17032,moroccan
16293,italian
9128,chinese
40249,mexican
33418,mexican
38161,chinese
24973,italian
30725,spanish
46619,southern_us
16252,mexican
4516,cajun_creole
3652,italian
7704,moroccan
18104,japanese
39865,southern_us
22207,italian
29362,french
40422,italian
5285,indian
36114,korean
26586,french
49698,southern_us
27718,french
36219,southern_us
30609,italian
44118,mexican
30917,italian
37880,italian
43301,mexican
21584,korean
8328,southern_us
46508,mexican
31063,mexican
17264,mexican
586,mexican
19414,vietnamese
10375,spanish
29177,italian
949,southern_us
28118,mexican
4160,french
24882,italian
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,vietnamese
13915,southern_us
48633,italian
1011,mexican
17649,russian
32786,indian
18615,italian
48257,italian
11599,mexican
43063,french
14526,chinese
37125,italian
8063,indian
32934,japanese
12139,italian
33392,chinese
8538,french
47527,cajun_creole
33955,vietnamese
8088,mexican
33306,greek
22004,mexican
49699,mexican
45344,italian
8924,italian
8965,indian
37812,italian
26605,british
1499,italian
41392,japanese
2338,italian
48685,italian
39463,mexican
16150,italian
42577,italian
761,indian
43360,indian
47783,mexican
20532,indian
11963,italian
41456,mexican
20446,southern_us
34645,southern_us
4238,french
49502,southern_us
6451,italian
18981,korean
35385,indian
2459,italian
32884,italian
4809,italian
14992,italian
36732,japanese
33064,italian
16264,italian
46857,korean
7003,mexican
20492,cajun_creole
25654,mexican
10849,thai
29207,indian
27412,southern_us
47264,mexican
24155,chinese
49484,italian
36541,french
49339,mexican
25840,italian
14136,italian
45538,mexican
31716,italian
35893,italian
20742,korean
1158,cajun_creole
7742,southern_us
14846,mexican
27770,vietnamese
41274,japanese
43871,greek
24983,italian
37305,chinese
18545,italian
41013,mexican
15782,cajun_creole
3892,italian
16005,italian
38901,mexican
40350,mexican
40268,thai
11941,chinese
32193,italian
6438,italian
28612,french
34937,southern_us
18750,southern_us
44983,italian
8662,italian
10026,italian
784,southern_us
28879,irish
5707,thai
45299,mexican
40004,italian
7800,mexican
20166,mexican
48006,italian
20841,southern_us
23893,greek
20164,french
45206,mexican
22864,mexican
46996,italian
16927,british
678,greek
1317,italian
43897,japanese
24269,mexican
11316,mexican
1902,chinese
46191,japanese
31549,vietnamese
22391,mexican
19490,mexican
8356,mexican
45697,indian
47308,italian
46898,mexican
14830,indian
3738,french
33149,french
36390,southern_us
10543,italian
22597,indian
49045,mexican
26531,thai
38356,italian
31739,southern_us
28912,chinese
42828,brazilian
3903,italian
44976,italian
28573,southern_us
44215,japanese
35636,indian
10709,mexican
44787,thai
3263,italian
36111,cajun_creole
38476,southern_us
28105,cajun_creole
43568,cajun_creole
6441,mexican
45081,southern_us
8666,greek
35983,chinese
14186,southern_us
10143,italian
2448,british
26012,thai
48776,cajun_creole
39833,italian
12533,southern_us
13637,southern_us
5998,italian
28339,french
26881,southern_us
40945,southern_us
36422,thai
40041,italian
38541,southern_us
35240,cajun_creole
44367,mexican
18043,italian
35014,indian
30069,italian
16713,mexican
12339,chinese
12234,italian
12453,italian
22609,chinese
44725,southern_us
29732,thai
44392,french
23798,indian
24772,mexican
12345,italian
23309,korean
40450,moroccan
28710,italian
8336,indian
3554,chinese
5668,southern_us
34033,mexican
20513,mexican
1130,italian
30203,mexican
46316,greek
29023,vietnamese
22289,thai
49330,italian
32512,moroccan
4554,indian
14947,italian
33667,mexican
49000,italian
31457,indian
46254,southern_us
37570,italian
5605,italian
24507,indian
30816,vietnamese
32852,mexican
13107,vietnamese
20463,french
85,french
27025,mexican
40983,cajun_creole
20113,italian
44284,mexican
16999,southern_us
35662,chinese
14382,italian
40297,chinese
32630,indian
7264,italian
14867,southern_us
18802,french
3985,indian
35155,french
17760,brazilian
14474,italian
28666,mexican
38277,mexican
7931,indian
49649,indian
8266,mexican
29725,mexican
20460,chinese
4097,italian
44710,italian
6344,mexican
11194,indian
44716,french
34191,mexican
39699,indian
14929,italian
47451,italian
24368,mexican
884,italian
5137,italian
38574,french
48792,italian
49132,chinese
5669,italian
37952,chinese
49298,mexican
41405,southern_us
34909,italian
10767,japanese
5721,italian
27292,indian
18692,chinese
27907,korean
45127,indian
33534,italian
26,southern_us
13068,italian
45579,mexican
28956,french
1201,italian
43090,mexican
30197,british
27762,italian
43057,italian
24887,french
43916,cajun_creole
544,mexican
10438,italian
9331,indian
649,mexican
32577,moroccan
36873,italian
48446,thai
28909,mexican
1999,chinese
42137,italian
48503,vietnamese
49033,japanese
1053,italian
5535,french
21864,italian
21042,french
3321,indian
16337,italian
22885,vietnamese
4020,cajun_creole
41425,indian
2830,mexican
26570,italian
19943,southern_us
17114,japanese
6009,greek
43791,italian
13681,mexican
11385,japanese
21875,chinese
32449,chinese
3924,southern_us
8799,french
1989,french
23288,british
23920,italian
46349,mexican
44238,cajun_creole
31337,italian
14492,chinese
18368,greek
13781,italian
42371,chinese
20640,chinese
48955,southern_us
46955,mexican
30032,southern_us
3103,italian
19597,mexican
23435,italian
31446,japanese
33791,korean
23813,italian
14538,greek
35181,southern_us
6246,japanese
40850,mexican
32080,italian
781,indian
7679,indian
44640,italian
17645,greek
12454,japanese
28430,southern_us
6876,spanish
48868,italian
43333,cajun_creole
9807,french
27843,thai
45089,southern_us
41811,korean
28131,italian
23394,thai
29599,italian
40086,mexican
20013,italian
18134,filipino
48291,vietnamese
30903,indian
2777,italian
3630,french
37511,southern_us
26835,southern_us
7201,chinese
20442,italian
19136,french
40878,mexican
1177,italian
43121,cajun_creole
11307,southern_us
37617,indian
25583,japanese
27863,indian
17830,indian
18267,chinese
29923,cajun_creole
27827,french
4616,mexican
9979,indian
2878,french
40101,brazilian
13411,indian
9683,italian
48733,italian
27233,indian
25926,filipino
22098,southern_us
16095,greek
15839,italian
10882,french
44004,southern_us
45224,chinese
40285,italian
20598,mexican
19307,italian
14899,korean
36512,russian
37453,southern_us
4319,italian
28718,italian
44611,cajun_creole
26031,british
36988,italian
24182,japanese
4727,italian
25982,southern_us
9544,italian
48030,chinese
47789,mexican
16245,italian
12440,italian
32989,italian
10582,cajun_creole
23028,southern_us
45653,italian
46888,italian
20392,mexican
13453,chinese
1300,moroccan
29343,southern_us
27423,indian
46977,british
27479,korean
37899,italian
21177,italian
45590,french
46775,southern_us
45416,indian
23039,indian
26308,italian
23306,cajun_creole
42367,japanese
41379,mexican
16715,french
33712,southern_us
24136,jamaican
26094,italian
2212,chinese
19672,italian
42872,mexican
36661,indian
26319,greek
263,italian
13942,indian
43311,mexican
12743,southern_us
7519,mexican
35601,chinese
44197,french
8617,southern_us
6573,italian
13377,italian
31725,chinese
13042,korean
2701,southern_us
38137,indian
11356,mexican
3202,southern_us
15530,italian
18012,french
22683,mexican
37199,brazilian
5169,italian
43401,italian
7246,cajun_creole
36491,italian
40868,southern_us
8084,italian
45914,british
32344,italian
27508,southern_us
27323,indian
29576,japanese
13998,mexican
28214,indian
2918,italian
19918,southern_us
44955,indian
7007,chinese
32164,russian
20929,chinese
10380,mexican
28015,indian
24501,southern_us
37257,korean
17772,mexican
7977,indian
24949,chinese
9467,italian
18520,mexican
48539,mexican
11435,mexican
44041,italian
44022,mexican
19010,mexican
18395,mexican
35008,italian
45807,mexican
27065,thai
460,thai
22725,french
32575,cajun_creole
10099,southern_us
9431,cajun_creole
9493,italian
30423,italian
11861,french
22632,indian
32893,japanese
5868,cajun_creole
3938,mexican
17724,italian
4075,french
24174,indian
34798,italian
9407,japanese
4008,mexican
6472,mexican
43384,southern_us
47289,chinese
27905,southern_us
9628,indian
41613,chinese
8128,italian
33224,thai
21571,italian
41246,italian
48240,mexican
46816,italian
45778,spanish
13798,italian
31606,southern_us
43293,italian
27725,italian
7614,southern_us
24798,italian
16256,mexican
10296,italian
46895,mexican
18706,italian
25895,chinese
42986,indian
42194,italian
44727,italian
2381,mexican
7850,moroccan
21066,southern_us
1427,vietnamese
30832,italian
44593,italian
35604,italian
42802,italian
30307,italian
8893,italian
43086,indian
278,southern_us
48861,italian
9641,italian
18801,southern_us
13009,indian
42823,italian
3954,mexican
49035,italian
34278,vietnamese
25941,filipino
38577,southern_us
37973,italian
813,italian
29444,southern_us
30058,southern_us
34601,southern_us
42370,italian
9228,italian
12638,southern_us
37549,italian
19802,cajun_creole
30931,vietnamese
22179,chinese
44664,mexican
42631,indian
23407,chinese
30557,vietnamese
28888,italian
326,thai
47891,mexican
22600,vietnamese
24737,italian
11278,cajun_creole
42285,italian
18700,italian
11577,italian
5218,italian
13220,irish
16992,indian
22967,chinese
16610,thai
46382,japanese
28228,italian
18123,italian
25348,italian
48051,mexican
26379,thai
38821,cajun_creole
44418,chinese
22932,mexican
17089,greek
17307,korean
8828,italian
21515,italian
41525,mexican
18627,italian
8423,french
17848,italian
12762,southern_us
2524,mexican
15334,cajun_creole
3322,italian
5367,moroccan
5255,mexican
9150,moroccan
22599,italian
7368,italian
25212,italian
29633,italian
26841,mexican
20127,italian
4992,italian
35021,italian
47863,mexican
530,italian
1974,moroccan
3006,chinese
23010,japanese
21593,greek
11204,italian
3363,southern_us
33675,southern_us
38682,thai
46627,southern_us
12852,italian
37503,thai
20805,filipino
18925,mexican
27954,french
20154,mexican
11714,italian
11134,mexican
29380,southern_us
19736,indian
10476,mexican
4136,indian
36681,mexican
35006,southern_us
36876,spanish
10774,southern_us
27429,indian
9455,southern_us
5774,mexican
48634,italian
37245,moroccan
17279,italian
9366,italian
26166,southern_us
5247,italian
41148,greek
19055,mexican
2229,southern_us
27352,french
24718,french
17647,italian
21324,mexican
4946,korean
21404,italian
6849,french
4572,french
48468,vietnamese
37152,spanish
825,vietnamese
47537,vietnamese
5072,french
18872,thai
37657,spanish
39345,southern_us
9604,thai
5363,italian
12065,italian
12366,french
15642,vietnamese
20213,indian
16381,italian
25412,mexican
34973,southern_us
13475,southern_us
24334,mexican
4428,mexican
7273,italian
35903,spanish
41592,italian
44689,french
42405,italian
6995,brazilian
2577,indian
48095,chinese
6623,southern_us
22733,japanese
36104,italian
23779,italian
46697,thai
47965,southern_us
17225,british
37106,indian
12615,indian
36033,southern_us
45146,greek
45800,indian
30163,southern_us
12660,italian
11490,jamaican
40192,chinese
21436,italian
48613,italian
1628,mexican
19953,southern_us
44451,mexican
45922,mexican
4804,southern_us
1751,italian
26520,french
39367,southern_us
23616,korean
38862,southern_us
21414,southern_us
2452,greek
27591,spanish
14224,vietnamese
36691,moroccan
15391,italian
11104,mexican
16206,italian
9156,southern_us
16344,mexican
33295,chinese
47513,french
5352,russian
28741,italian
6847,indian
36463,thai
14838,italian
37311,italian
6347,thai
47812,french
34919,indian
14812,mexican
11772,mexican
44916,italian
2014,indian
13041,japanese
40815,italian
32713,southern_us
38272,mexican
30770,chinese
22254,italian
45828,mexican
49113,southern_us
37876,mexican
30219,french
3111,mexican
33267,italian
35742,italian
15890,southern_us
10968,mexican
45879,italian
18676,italian
29425,italian
27055,italian
19485,italian
47644,italian
1988,mexican
21210,italian
3792,italian
9071,thai
25703,mexican
25404,italian
5791,french
35221,italian
33813,indian
21441,italian
10503,southern_us
17270,korean
17560,french
25735,indian
34818,italian
2970,moroccan
39582,southern_us
22358,mexican
2864,indian
15823,indian
31475,indian
30636,chinese
28962,japanese
45813,indian
4000,italian
35530,chinese
974,italian
12382,cajun_creole
7347,italian
26496,italian
33767,mexican
48412,korean
40496,mexican
37961,chinese
6571,chinese
49304,mexican
34097,mexican
10646,mexican
44083,chinese
48463,italian
1063,indian
30583,italian
26237,italian
8680,irish
32752,italian
23273,greek
5717,chinese
2579,indian
45463,italian
38241,mexican
30514,italian
13101,italian
19210,cajun_creole
26502,cajun_creole
46982,british
21905,italian
46699,cajun_creole
15406,indian
45763,mexican
721,southern_us
32708,southern_us
38004,mexican
17682,mexican
46596,chinese
48682,greek
31605,mexican
38031,cajun_creole
18179,southern_us
48663,southern_us
36353,italian
4550,french
35488,southern_us
33342,mexican
25731,southern_us
48838,indian
39653,vietnamese
33286,thai
21344,italian
37156,british
20611,italian
8869,mexican
44038,italian
42754,southern_us
23823,italian
13596,french
45059,italian
46483,italian
253,japanese
4053,italian
8559,italian
7844,italian
9188,southern_us
32548,chinese
26083,mexican
20244,brazilian
37673,mexican
668,italian
29434,italian
16805,italian
45658,mexican
47594,italian
7452,russian
22645,french
42522,italian
23363,mexican
35610,french
37631,italian
8879,indian
38337,italian
19826,indian
8844,moroccan
6484,italian
45118,indian
22731,indian
20793,chinese
16487,indian
24490,chinese
15889,mexican
22935,italian
3143,mexican
48510,mexican
35910,italian
17474,indian
32396,mexican
24714,southern_us
36160,italian
20077,italian
28828,italian
42205,korean
36725,mexican
10316,chinese
33623,italian
39291,mexican
49350,italian
14699,mexican
21702,italian
41906,mexican
4489,italian
24409,greek
29332,indian
8337,greek
918,filipino
12435,russian
48231,chinese
28383,jamaican
4545,mexican
13102,italian
33947,mexican
24615,italian
49589,japanese
41481,italian
38905,mexican
19812,french
6160,italian
38993,italian
34354,southern_us
31246,italian
35369,japanese
21637,southern_us
49617,greek
23003,italian
40683,southern_us
17920,southern_us
18021,italian
46780,chinese
1684,italian
1953,southern_us
15537,chinese
2489,italian
34708,italian
47554,italian
30298,italian
23459,italian
2593,cajun_creole
7216,cajun_creole
35883,mexican
27039,chinese
47957,mexican
7815,italian
5270,italian
10768,mexican
29740,italian
3068,cajun_creole
29535,mexican
7182,mexican
7796,french
41409,southern_us
39671,southern_us
28559,italian
32146,french
23439,italian
31391,italian
42855,thai
11813,mexican
48272,french
12263,chinese
2787,italian
16385,french
42523,mexican
26150,southern_us
17544,southern_us
29802,italian
4294,southern_us
12696,southern_us
9075,cajun_creole
20159,irish
31282,russian
13057,italian
26814,vietnamese
23909,vietnamese
27882,mexican
43452,moroccan
40246,mexican
8493,thai
13302,indian
25606,mexican
14808,korean
40265,italian
13155,indian
28097,southern_us
32076,moroccan
36969,thai
13698,greek
38513,southern_us
15605,jamaican
47688,italian
22326,italian
43488,italian
10245,mexican
16145,thai
9985,mexican
37746,italian
41400,southern_us
26614,indian
5327,chinese
13015,indian
13811,chinese
10180,mexican
8164,italian
47951,italian
42025,mexican
10865,french
